url,site_category,tag_name,attributes,inner_text,is_visible,bounding_box,selector,aria_role,aria_label,classes,id,is_clickable,has_hover,text_length,child_elements,parent_tag
https://www.wikipedia.org/,interactive,a,"{'href': '//sa.wikipedia.org/', 'lang': 'sa', 'title': 'Saṃskṛtam'}",,False,"{'x': 846.9176025390625, 'y': 1066.193115234375, 'width': 45.99432373046875, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(76) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//sat.wikipedia.org/', 'lang': 'sat', 'title': 'Santali'}",,False,"{'x': 846.9176025390625, 'y': 1090, 'width': 67.34375, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(77) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//sah.wikipedia.org/', 'lang': 'sah', 'title': 'Saxa Tyla'}",,False,"{'x': 846.9176025390625, 'y': 1113.8067626953125, 'width': 64.94317626953125, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(78) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//sco.wikipedia.org/', 'lang': 'sco'}",,False,"{'x': 846.9176025390625, 'y': 1137.6136474609375, 'width': 32.79827880859375, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(79) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//sn.wikipedia.org/', 'lang': 'sn'}",,False,"{'x': 846.9176025390625, 'y': 1161.42041015625, 'width': 58.59375, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(80) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//scn.wikipedia.org/', 'lang': 'scn'}",,False,"{'x': 846.9176025390625, 'y': 1185.2271728515625, 'width': 50.4403076171875, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(81) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//si.wikipedia.org/', 'lang': 'si', 'title': 'Siṃhala'}",,False,"{'x': 846.9176025390625, 'y': 1209.0340576171875, 'width': 43.2528076171875, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(82) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//sd.wikipedia.org/', 'lang': 'sd', 'title': 'Sindhī'}",,False,"{'x': 846.9176025390625, 'y': 1232.8408203125, 'width': 33.90625, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(83) > a,,,,,False,False,0,1,li
https://www.wikipedia.org/,interactive,a,"{'href': '//szl.wikipedia.org/', 'lang': 'szl'}",,False,"{'x': 846.9176025390625, 'y': 1256.647705078125, 'width': 42.96875, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(84) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//su.wikipedia.org/', 'lang': 'su'}",,False,"{'x': 846.9176025390625, 'y': 1280.4544677734375, 'width': 70.710205078125, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(85) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//sw.wikipedia.org/', 'lang': 'sw'}",,False,"{'x': 846.9176025390625, 'y': 1304.2613525390625, 'width': 52.79827880859375, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(86) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//tl.wikipedia.org/', 'lang': 'tl'}",,False,"{'x': 846.9176025390625, 'y': 1328.068115234375, 'width': 48.0965576171875, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(87) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//shn.wikipedia.org/', 'lang': 'shn'}",,False,"{'x': 985.7811889648438, 'y': 994.772705078125, 'width': 64.55963134765625, 'height': 19.09088134765625}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(88) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//zgh.wikipedia.org/', 'lang': 'zgh', 'title': 'Tamazight tanawayt'}",,False,"{'x': 985.7811889648438, 'y': 1018.5795288085938, 'width': 115.41192626953125, 'height': 19.09088134765625}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(89) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//tum.wikipedia.org/', 'lang': 'tum'}",,False,"{'x': 985.7811889648438, 'y': 1042.3863525390625, 'width': 75.34088134765625, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(90) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//bug.wikipedia.org/', 'lang': 'bug'}",,False,"{'x': 985.7811889648438, 'y': 1066.193115234375, 'width': 53.30963134765625, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(91) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//vec.wikipedia.org/', 'lang': 'vec'}",,False,"{'x': 985.7811889648438, 'y': 1090, 'width': 43.32391357421875, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(92) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//vo.wikipedia.org/', 'lang': 'vo'}",,False,"{'x': 985.7811889648438, 'y': 1113.8067626953125, 'width': 49.64495849609375, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(93) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//wa.wikipedia.org/', 'lang': 'wa'}",,False,"{'x': 985.7811889648438, 'y': 1137.6136474609375, 'width': 39.17620849609375, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(94) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//zh-classical.wikipedia.org/', 'lang': 'lzh', 'title': 'Wényán'}",,False,"{'x': 985.7811889648438, 'y': 1161.42041015625, 'width': 28.01141357421875, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(95) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//wuu.wikipedia.org/', 'lang': 'wuu', 'title': 'Wúyǔ'}",,False,"{'x': 985.7811889648438, 'y': 1185.2271728515625, 'width': 28.01141357421875, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(96) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//yi.wikipedia.org/', 'lang': 'yi', 'title': 'Yidiš'}",,False,"{'x': 985.7811889648438, 'y': 1209.0340576171875, 'width': 28.99151611328125, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(97) > a,,,,,False,False,0,1,li
https://www.wikipedia.org/,interactive,a,"{'href': '//yo.wikipedia.org/', 'lang': 'yo'}",,False,"{'x': 985.7811889648438, 'y': 1232.8408203125, 'width': 42.85516357421875, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(98) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//diq.wikipedia.org/', 'lang': 'diq'}",,False,"{'x': 985.7811889648438, 'y': 1256.647705078125, 'width': 38.92047119140625, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(99) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//bat-smg.wikipedia.org/', 'lang': 'sgs'}",,False,"{'x': 985.7811889648438, 'y': 1280.4544677734375, 'width': 68.32391357421875, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(100) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//zu.wikipedia.org/', 'lang': 'zu'}",,False,"{'x': 985.7811889648438, 'y': 1304.2613525390625, 'width': 39.94317626953125, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(101) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//mni.wikipedia.org/', 'lang': 'mni'}",,False,"{'x': 985.7811889648438, 'y': 1328.068115234375, 'width': 67.10235595703125, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(102) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//lad.wikipedia.org/', 'lang': 'lad'}",,False,"{'x': 152.59942626953125, 'y': 1392.8551025390625, 'width': 123.60794067382812, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(4) > ul > li > a,,,,,False,False,0,2,li
https://www.wikipedia.org/,interactive,a,"{'href': '//kbd.wikipedia.org/', 'lang': 'kbd', 'title': 'Adighabze'}",,False,"{'x': 152.59942626953125, 'y': 1416.661865234375, 'width': 59.26136779785156, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(2) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//ang.wikipedia.org/', 'lang': 'ang'}",,False,"{'x': 152.59942626953125, 'y': 1440.46875, 'width': 47.40057373046875, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(3) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//smn.wikipedia.org/', 'lang': 'smn', 'title': 'Anarâškielâ'}",,False,"{'x': 152.59942626953125, 'y': 1464.2755126953125, 'width': 70.19886779785156, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(4) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//anp.wikipedia.org/', 'lang': 'anp', 'title': 'Angika'}",,False,"{'x': 152.59942626953125, 'y': 1488.082275390625, 'width': 39.57386779785156, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(5) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//ab.wikipedia.org/', 'lang': 'ab', 'title': 'Aṗsshwa'}",,False,"{'x': 152.59942626953125, 'y': 1511.88916015625, 'width': 49.54545593261719, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(6) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//roa-rup.wikipedia.org/', 'lang': 'rup'}",,False,"{'x': 152.59942626953125, 'y': 1535.6959228515625, 'width': 75.53976440429688, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(7) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//frp.wikipedia.org/', 'lang': 'frp'}",,False,"{'x': 152.59942626953125, 'y': 1559.5028076171875, 'width': 45.3125, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(8) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//atj.wikipedia.org/', 'lang': 'atj'}",,False,"{'x': 152.59942626953125, 'y': 1583.3095703125, 'width': 65.80966186523438, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(9) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//arc.wikipedia.org/', 'lang': 'arc', 'title': 'Ātûrāyâ'}",,False,"{'x': 152.59942626953125, 'y': 1607.116455078125, 'width': 43.05397033691406, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(10) > a,,,,,False,False,0,1,li
https://www.wikipedia.org/,interactive,a,"{'href': '//gn.wikipedia.org/', 'lang': 'gn'}",,False,"{'x': 152.59942626953125, 'y': 1630.9232177734375, 'width': 48.36647033691406, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(11) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//av.wikipedia.org/', 'lang': 'av', 'title': 'Avar'}",,False,"{'x': 152.59942626953125, 'y': 1654.7301025390625, 'width': 31.803970336914062, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(12) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//ay.wikipedia.org/', 'lang': 'ay'}",,False,"{'x': 152.59942626953125, 'y': 1678.536865234375, 'width': 39.58807373046875, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(13) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//bew.wikipedia.org/', 'lang': 'bew'}",,False,"{'x': 152.59942626953125, 'y': 1702.34375, 'width': 40.72442626953125, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(14) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//bh.wikipedia.org/', 'lang': 'bh', 'title': 'Bhōjapurī'}",,False,"{'x': 152.59942626953125, 'y': 1726.1505126953125, 'width': 43.06817626953125, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(15) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//bi.wikipedia.org/', 'lang': 'bi'}",,False,"{'x': 152.59942626953125, 'y': 1749.957275390625, 'width': 47.059661865234375, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(16) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//bo.wikipedia.org/', 'lang': 'bo', 'title': 'Bod Skad'}",,False,"{'x': 152.59942626953125, 'y': 1773.76416015625, 'width': 26.107955932617188, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(17) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//bxr.wikipedia.org/', 'lang': 'bxr', 'title': 'Buryad'}",,False,"{'x': 152.59942626953125, 'y': 1797.5709228515625, 'width': 44.84375, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(18) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//cbk-zam.wikipedia.org/', 'lang': 'cbk-x-zam'}",,False,"{'x': 152.59942626953125, 'y': 1821.3778076171875, 'width': 86.66192626953125, 'height': 42.897705078125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(19) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//ny.wikipedia.org/', 'lang': 'ny'}",,False,"{'x': 291.4630432128906, 'y': 1392.8551025390625, 'width': 58.934661865234375, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(20) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//co.wikipedia.org/', 'lang': 'co'}",,False,"{'x': 291.4630432128906, 'y': 1416.661865234375, 'width': 35.610809326171875, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(21) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//za.wikipedia.org/', 'lang': 'za'}",,False,"{'x': 291.4630432128906, 'y': 1440.46875, 'width': 109.6448974609375, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(22) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//dga.wikipedia.org/', 'lang': 'dga'}",,False,"{'x': 291.4630432128906, 'y': 1464.2755126953125, 'width': 51.61932373046875, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(23) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//se.wikipedia.org/', 'lang': 'se', 'title': 'Davvisámegiella'}",,False,"{'x': 291.4630432128906, 'y': 1488.082275390625, 'width': 99.04830932617188, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(24) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//pdc.wikipedia.org/', 'lang': 'pdc'}",,False,"{'x': 291.4630432128906, 'y': 1511.88916015625, 'width': 45.610809326171875, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(25) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//dv.wikipedia.org/', 'lang': 'dv', 'title': 'Divehi'}",,False,"{'x': 291.4630432128906, 'y': 1535.6959228515625, 'width': 47.954559326171875, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(26) > a,,,,,False,False,0,1,li
https://www.wikipedia.org/,interactive,a,"{'href': '//dsb.wikipedia.org/', 'lang': 'dsb'}",,False,"{'x': 291.4630432128906, 'y': 1559.5028076171875, 'width': 80.19888305664062, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(27) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//dtp.wikipedia.org/', 'lang': 'dtp'}",,False,"{'x': 291.4630432128906, 'y': 1583.3095703125, 'width': 120.95172119140625, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(28) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//myv.wikipedia.org/', 'lang': 'myv', 'title': 'Erzjanj'}",,False,"{'x': 291.4630432128906, 'y': 1607.116455078125, 'width': 45.28411865234375, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(29) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//ext.wikipedia.org/', 'lang': 'ext'}",,False,"{'x': 291.4630432128906, 'y': 1630.9232177734375, 'width': 65.18466186523438, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(30) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//fon.wikipedia.org/', 'lang': 'fon'}",,False,"{'x': 291.4630432128906, 'y': 1654.7301025390625, 'width': 45.085235595703125, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(31) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//ff.wikipedia.org/', 'lang': 'ff'}",,False,"{'x': 291.4630432128906, 'y': 1678.536865234375, 'width': 49.417633056640625, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(32) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//fur.wikipedia.org/', 'lang': 'fur'}",,False,"{'x': 291.4630432128906, 'y': 1702.34375, 'width': 38.068206787109375, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(33) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//gv.wikipedia.org/', 'lang': 'gv'}",,False,"{'x': 291.4630432128906, 'y': 1726.1505126953125, 'width': 35.696044921875, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(34) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//gag.wikipedia.org/', 'lang': 'gag'}",,False,"{'x': 291.4630432128906, 'y': 1749.957275390625, 'width': 46.349456787109375, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(35) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//inh.wikipedia.org/', 'lang': 'inh', 'title': 'Ghalghai'}",,False,"{'x': 291.4630432128906, 'y': 1773.76416015625, 'width': 49.1761474609375, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(36) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//gpe.wikipedia.org/', 'lang': 'gpe'}",,False,"{'x': 291.4630432128906, 'y': 1797.5709228515625, 'width': 101.008544921875, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(37) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//ki.wikipedia.org/', 'lang': 'ki'}",,False,"{'x': 291.4630432128906, 'y': 1821.3778076171875, 'width': 42.585235595703125, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(38) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//gan.wikipedia.org/', 'lang': 'gan', 'title': 'Gon ua', 'data-hans': '赣语', 'data-hant': '贛語', 'class': 'jscnconv'}",,False,"{'x': 291.4630432128906, 'y': 1845.1845703125, 'width': 69.133544921875, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(39) > a,,,jscnconv,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//guw.wikipedia.org/', 'lang': 'guw'}",,False,"{'x': 430.3266906738281, 'y': 1392.8551025390625, 'width': 49.247161865234375, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(40) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//xal.wikipedia.org/', 'lang': 'xal', 'title': 'Halʹmg'}",,False,"{'x': 430.3266906738281, 'y': 1416.661865234375, 'width': 45.014190673828125, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(41) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//haw.wikipedia.org/', 'lang': 'haw'}",,False,"{'x': 430.3266906738281, 'y': 1440.46875, 'width': 84.00570678710938, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(42) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//rw.wikipedia.org/', 'lang': 'rw'}",,False,"{'x': 430.3266906738281, 'y': 1464.2755126953125, 'width': 81.30682373046875, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(43) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//iba.wikipedia.org/', 'lang': 'iba'}",,False,"{'x': 430.3266906738281, 'y': 1488.082275390625, 'width': 57.840911865234375, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(44) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//kbp.wikipedia.org/', 'lang': 'kbp'}",,False,"{'x': 430.3266906738281, 'y': 1511.88916015625, 'width': 39.928985595703125, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(45) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//csb.wikipedia.org/', 'lang': 'csb'}",,False,"{'x': 430.3266906738281, 'y': 1535.6959228515625, 'width': 65.1988525390625, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(46) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//kw.wikipedia.org/', 'lang': 'kw'}",,False,"{'x': 430.3266906738281, 'y': 1559.5028076171875, 'width': 59.772735595703125, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(47) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//kv.wikipedia.org/', 'lang': 'kv', 'title': 'Komi'}",,False,"{'x': 430.3266906738281, 'y': 1583.3095703125, 'width': 34.289764404296875, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(48) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//koi.wikipedia.org/', 'lang': 'koi', 'title': 'Perem Komi'}",,False,"{'x': 430.3266906738281, 'y': 1607.116455078125, 'width': 79.65908813476562, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(49) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//kg.wikipedia.org/', 'lang': 'kg'}",,False,"{'x': 430.3266906738281, 'y': 1630.9232177734375, 'width': 40.3551025390625, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(50) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//gom.wikipedia.org/', 'lang': 'gom'}",,False,"{'x': 430.3266906738281, 'y': 1654.7301025390625, 'width': 105.05679321289062, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(51) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//ks.wikipedia.org/', 'lang': 'ks', 'title': 'Koshur'}",,False,"{'x': 430.3266906738281, 'y': 1678.536865234375, 'width': 26.889190673828125, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(52) > a,,,,,False,False,0,1,li
https://www.wikipedia.org/,interactive,a,"{'href': '//gcr.wikipedia.org/', 'lang': 'gcr'}",,False,"{'x': 430.3266906738281, 'y': 1702.34375, 'width': 106.69033813476562, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(53) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//kge.wikipedia.org/', 'lang': 'kge'}",,False,"{'x': 430.3266906738281, 'y': 1726.1505126953125, 'width': 60.7386474609375, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(54) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//kus.wikipedia.org/', 'lang': 'kus'}",,False,"{'x': 430.3266906738281, 'y': 1749.957275390625, 'width': 39.51702880859375, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(55) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//lo.wikipedia.org/', 'lang': 'lo', 'title': 'Phaasaa Laao'}",,False,"{'x': 430.3266906738281, 'y': 1773.76416015625, 'width': 54.53125, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(56) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//lbe.wikipedia.org/', 'lang': 'lbe', 'title': 'Lakku'}",,False,"{'x': 430.3266906738281, 'y': 1797.5709228515625, 'width': 37.24432373046875, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(4) > ul > li:nth-of-type(57) > a,,,,,False,False,0,0,li
