url,original_tag,normalized_tag,semantic_role,element_type,is_interactive,is_visible,has_text,inner_text,selector,attributes
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div > ul > li:nth-of-type(5) > a,"{'href': '//fa.wikipedia.org/', 'lang': 'fa', 'title': 'Fārsi'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div > ul > li:nth-of-type(6) > a,"{'href': '//fr.wikipedia.org/', 'lang': 'fr'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div > ul > li:nth-of-type(7) > a,"{'href': '//it.wikipedia.org/', 'lang': 'it'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div > ul > li:nth-of-type(8) > a,"{'href': '//arz.wikipedia.org/', 'lang': 'arz', 'title': 'Maṣrī'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div > ul > li:nth-of-type(9) > a,"{'href': '//nl.wikipedia.org/', 'lang': 'nl'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div > ul > li:nth-of-type(10) > a,"{'href': '//ja.wikipedia.org/', 'lang': 'ja', 'title': 'Nihongo'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div > ul > li:nth-of-type(11) > a,"{'href': '//pl.wikipedia.org/', 'lang': 'pl'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div > ul > li:nth-of-type(12) > a,"{'href': '//pt.wikipedia.org/', 'lang': 'pt'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div > ul > li:nth-of-type(13) > a,"{'href': '//ceb.wikipedia.org/', 'lang': 'ceb'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div > ul > li:nth-of-type(14) > a,"{'href': '//sv.wikipedia.org/', 'lang': 'sv'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div > ul > li:nth-of-type(15) > a,"{'href': '//uk.wikipedia.org/', 'lang': 'uk', 'title': 'Ukrayins’ka'}"
